Energy [GeV/n] 	 H 		 He 		 e^- 		 e^-+e^+ 	     [particles/(GeV/n s m^2 sr)] 
3.335790e+04	5.303806e-09	7.028363e-10	1.642575e-14	1.654049e-14
3.569295e+04	4.409474e-09	5.889647e-10	1.044264e-14	1.050854e-14
3.819145e+04	3.666108e-09	4.935394e-10	6.544861e-15	6.582598e-15
4.086486e+04	3.047928e-09	4.135729e-10	4.039500e-15	4.060744e-15
4.372540e+04	2.534055e-09	3.465625e-10	2.452305e-15	2.464146e-15
4.678617e+04	2.106754e-09	2.904099e-10	1.462781e-15	1.469499e-15
5.006121e+04	1.751530e-09	2.433550e-10	8.564189e-16	8.600131e-16
5.356549e+04	1.456176e-09	2.039235e-10	4.917225e-16	4.936210e-16
5.731508e+04	1.210629e-09	1.708803e-10	2.763727e-16	2.772882e-16
6.132713e+04	1.006491e-09	1.431904e-10	1.519085e-16	1.523804e-16
6.562003e+04	8.367642e-10	1.199876e-10	8.145805e-17	8.167529e-17
7.021343e+04	6.956702e-10	1.005436e-10	4.253454e-17	4.265257e-17
7.512837e+04	5.783529e-10	8.424980e-11	2.155238e-17	2.160650e-17
8.038736e+04	4.808327e-10	7.059591e-11	1.054920e-17	1.057161e-17
8.601447e+04	3.997432e-10	5.915434e-11	4.946112e-18	4.951345e-18
9.203549e+04	3.323313e-10	4.956676e-11	2.184779e-18	2.186338e-18
9.847797e+04	2.762745e-10	4.153280e-11	8.723129e-19	8.725503e-19
1.053714e+05	2.294513e-10	3.478054e-11	2.746087e-19	2.746087e-19
